ITERATION,F1_SCORE_TRAIN,F1_SCORE_TEST,num_leaves,learning_rate,max_depth,min_child_samples,colsample_bytree,subsample,n_estimators,reg_alpha,reg_lambda,subsample_for_bin
181,1.0,0.9186231657377306,32,0.3164355859948042,4,25,0.6739766718794814,0.52900811254967,63,0.7256090772056247,0.21760606835927682,38
182,1.0,0.9206334354363431,21,0.24907075279672217,5,5,0.44226439700993236,0.43642321458878175,58,0.08933060317796043,0.5536884958635594,44
183,0.9998333332175925,0.9246421375670764,23,0.1477471031545156,6,21,0.6518864948731103,0.3892745431368314,51,0.13289055320727822,0.488636091445722,36
184,1.0,0.928627252873785,33,0.22112223151282173,5,18,0.3713385030884545,0.50978140915345,69,0.04393134686345623,0.44126688591596186,28
185,0.9909998777758313,0.9293090988164922,38,0.08414090290478635,6,16,0.34475117419269014,0.3454812579502824,74,0.7845976120164266,0.8643151927866556,32
186,1.0,0.9225967288275101,28,0.43643270703003423,7,19,0.31228859969343803,0.46049977499753375,66,0.15638462658002822,0.15575149612134812,39
187,0.990666442816995,0.9259794224552678,31,0.1733305999093334,4,9,0.4982200240659971,0.3609549132568205,46,0.5068853000622824,0.18852313927091294,37
188,1.0,0.9185846769753846,29,0.8503904022302192,7,24,0.5899015507303542,0.27776920411232386,79,0.447797999544439,0.3491168898242262,34
189,0.996166597336196,0.9259857941188956,36,0.25439837642785684,3,20,0.42536383839639547,0.21776788771438896,70,0.2232782880453514,0.37020992092000765,27
190,0.9453326907252109,0.9139702591391646,44,0.10796932238266503,6,22,0.26278341503067226,0.3306488680383705,14,0.5963085096015555,0.7387026284795718,42
191,1.0,0.9186296489063333,37,0.3368805915474609,5,15,0.6096410665621398,0.29372821298283336,76,0.6517553161202483,0.6726595075062651,35
192,1.0,0.9219280571952291,42,0.2063883964127793,7,21,0.5280172514812307,0.42093178319801317,40,0.2815697981537756,0.773815768551789,38
193,1.0,0.9266555943245314,34,0.39710489832292617,5,23,0.33367443684020215,0.47334168985957226,86,0.37994189446490584,0.3073530430624378,50
194,0.9991666665509259,0.924638113806755,32,0.1336731315123202,7,18,0.3986581256466661,0.31923391439645343,61,0.9362616249190499,0.4623747226241667,32
195,1.0,0.9186121550127433,30,0.628380150520766,6,17,0.7094116416243378,0.4068416378307318,81,0.41390614412625293,0.40939597955390583,41
196,1.0,0.9246336228632552,27,0.23156211002065352,8,12,0.45778854048626927,0.4468458395528039,77,0.23816752605763092,0.24004995474033428,24
197,1.0,0.9233022425776024,35,0.7397970060228503,4,16,0.385672738096985,0.37965317130642023,28,0.3350065627477764,0.5321567679381282,40
198,0.9841665616885111,0.9293106271735864,20,0.18656576103580003,3,25,0.4845119972400961,0.20167174569423926,73,0.5303819794167746,0.2727023257446419,31
199,1.0,0.9266392841565286,26,0.1610004129751374,8,22,0.3599203308714738,0.3580176154086329,55,0.19522532371898854,0.10253793220759452,33
200,1.0,0.9319829706083749,22,0.2919146124362062,7,20,0.2380953692893999,0.3390031118384484,53,0.46222667302422793,0.33680489428487853,37
201,0.9633327351724141,0.9199498410756961,14,0.097197703895197,7,20,0.24071161597330978,0.3111668940758321,33,0.46309208948309666,0.1999378780315222,47
202,1.0,0.9259733094987466,22,0.2977641754959631,6,23,0.19185170716852798,0.15017514819064878,51,0.3916284188728209,0.17025426949166184,43
203,0.9869999074065406,0.9213024861081189,17,0.1412634722371598,9,19,0.1724831627706459,0.18138704667134115,38,0.4347502089955277,0.33292589145584933,45
204,1.0,0.923316874966865,12,0.4906711154419564,9,26,0.21802435980061613,0.2606514540563915,41,0.17263161390818577,0.11981596810219841,37
205,0.9646664196718,0.9279533611465054,15,0.05907050878035025,8,20,0.28668596383154066,0.3903647172405224,48,0.255166214168612,0.3791931313326396,40
206,1.0,0.929296819429031,19,0.2625024705300634,7,21,0.30618564487296057,0.4870134508849909,43,0.35765733437494474,0.2281205611279815,43
207,0.9851666156245422,0.9293138733463288,17,0.12192546229107208,10,27,0.2567933364258963,0.5652064285939604,44,0.5759568773047246,0.27524872011670465,36
208,0.9766662886494268,0.9266368882287663,18,0.08864745610811561,6,22,0.22558311251989824,0.24248338898171268,53,0.2928380936462921,0.7048745788630071,49
209,1.0,0.9159657463087088,23,0.9876171546647003,5,24,0.1441605800622664,0.3408166545964828,58,0.3214021576266024,0.3105576581755901,38
210,1.0,0.9226257698282101,10,0.5367054777823473,8,18,0.5421505620773983,0.500319839701193,60,0.023798685708763118,0.5021557209852453,46
211,0.9418316983452059,0.91731424443221,14,0.07784553061676443,4,25,0.20632046616160007,0.4290483478227641,35,0.21346834855698293,0.4413648347729733,41
212,1.0,0.9199527697449075,21,0.20169634623763188,7,21,0.5699434487520852,0.29983411514982106,63,0.07550714777591107,0.5962726764941005,35
213,1.0,0.9273076381062035,25,0.1558955305378642,9,19,0.2751624480341295,0.27463304293968316,56,0.10528329428429037,0.2849943280742488,34
214,1.0,0.9226215213295319,11,0.6162007644760853,8,23,0.744733050025888,0.23047552737829938,49,0.3502295738369203,0.2538914034062594,39
215,1.0,0.9133049194520737,19,0.3796131530743358,7,17,0.5129541195267778,0.4543772234812756,28,0.40778064295363425,0.5672758223446208,38
216,0.9801657556051742,0.9272939585273801,24,0.1839108085781768,6,19,0.24599704740528003,0.5483583978099945,24,0.1464712469043577,0.47257112322727224,37
217,0.9998333332175925,0.915965809160285,23,0.23934117537487307,5,30,0.6175876413018058,0.3990297154890514,53,0.49634612357362157,0.9943587155712925,30
218,1.0,0.92665187725454,16,0.30597613607849067,8,24,0.6822597341767431,0.52625484489037,66,0.3768019369867609,0.3456581987925162,44
219,1.0,0.9245968640802765,28,0.43652341635450687,10,26,0.16056197332955685,0.11475591439561195,46,0.279605743799902,0.8049179400227124,47
220,0.9954999744210836,0.9246006764205819,25,0.1004352444017177,6,21,0.47035319806894427,0.3317465602661004,61,0.3052372533441383,0.20605357531976837,42
221,0.9929999784720396,0.923985328830995,22,0.11788068594246354,9,29,0.4153347094401602,0.4125672899404442,50,0.2480967830176616,0.9129554176651711,35
222,1.0,0.9306589018944982,40,0.13042727191793738,7,22,0.555771711876371,0.2862015508822493,72,0.5482871962293431,0.42383074599619264,33
223,1.0,0.9266207814707531,20,0.16330914997266804,8,18,0.3264204331069299,0.371170663555667,68,0.5240276379922963,0.658570296032797,36
224,0.9826664009202727,0.9199633315330997,29,0.27462519764763466,5,20,0.6572988329591608,0.4744156938877344,19,0.6091909222707954,0.06581748161165221,39
225,1.0,0.9306383067102686,31,0.334265393002365,4,23,0.5849259742005178,0.4399501857454248,59,0.1868871584740299,0.14624524432431274,41
226,0.9828330146910961,0.9326417732325721,27,0.06356434752965888,7,16,0.291471456891056,0.3535311670128718,64,0.46489239682814554,0.3600690223510876,31
227,0.9664973910687321,0.9252839680753795,39,0.043058701034797336,6,13,0.31590561940237694,0.6395512065652287,64,0.13422239752391485,0.5458635776746122,29
228,0.9446635027706941,0.922630320235184,30,0.06256694173896415,3,15,0.29041321377289375,0.5169044289936606,71,0.4294649618213072,0.40071860828349787,26
229,1.0,0.927963594241578,26,0.09092694495910923,10,16,0.3447637416932263,0.5965582680629443,79,0.00026857245100231353,0.36829217948034926,28
230,0.9878331934006377,0.9239455043275392,27,0.05320290053297357,7,14,0.3705441503252461,0.31777752786323327,75,0.16836101814168725,0.45127242614479074,30
231,0.9591655493834667,0.9186306127515408,28,0.029352148670019482,8,16,0.4062002725777685,0.38118457734522193,66,0.3415078638166295,0.6250878598980782,20
232,1.0,0.929988508628294,34,0.07477931681373948,9,17,0.4423507910213308,0.7375450361930593,73,0.04980871708301522,0.5152654407176599,32
233,0.9718324359458625,0.9166134550203159,33,0.02586061160727411,8,14,0.6029206023497049,0.7014829589407519,69,0.268417453764258,0.30386513223551975,22
234,0.9244916444676852,0.9099772867398475,36,0.08146395422713142,2,15,0.38657982072284003,0.4600587525884007,62,0.21352619597597014,0.48298084129827457,23
235,0.9614988102566256,0.9219797282877116,31,0.03228759461148454,7,18,0.29567118757654653,0.36231536276219556,57,0.11393279353898336,0.09127073016099904,27
236,0.9904997959436198,0.9279785068905644,38,0.06623919318606847,6,19,0.2705514288545839,0.4185372743819823,81,0.3172066302007158,0.16311478217082548,34
237,0.9531645545633316,0.9226552272283965,29,0.037855439877415034,5,17,0.35315964479108514,0.35170862611173215,67,0.08615340022879067,0.3911170644343688,25
238,0.9893332497676639,0.9279721161645476,24,0.057343476473152695,9,18,0.4505677369982383,0.39875244852947517,70,0.47855632766382894,0.23158322780777946,31
239,0.996166634374586,0.9319619241215638,43,0.10962670032862006,7,13,0.4275727151013453,0.5051754018173595,55,0.635658206732462,0.9647257449717481,29
240,0.9713328761452203,0.9266289798042312,35,0.050219694340369304,8,22,0.5272841044714178,0.48665559383283447,77,0.6933411711951002,0.6774836607776573,18
241,0.9986666615740493,0.9286486654975358,41,0.10372009492501219,6,14,0.37742811285728034,0.3012672943271825,63,0.36500058811960956,0.1876934225561288,32
242,0.9924999723378087,0.9266449057232385,27,0.04570312941172767,9,16,0.4787222313036115,0.4495472821996204,85,0.2331935363324991,0.5788925136630971,33
243,0.997166637615105,0.9286419084831262,18,0.1401128476959942,5,28,0.4950160970242075,0.4315513069947776,65,0.06696761237139831,0.8498041039970872,31
244,0.9289923156743913,0.9059190499970823,48,0.018313862050403307,4,20,0.33537372074008703,0.2680434557422909,88,0.3946795240463814,0.7271208621312922,34
245,1.0,0.9306465547161095,37,0.09458666679867293,8,24,0.6986099897608999,0.5370408983197837,92,0.2974280404254027,0.7582634282701928,40
246,0.9533327018288894,0.912635570888104,32,0.021633894714587088,7,25,0.6346246881169589,0.5769212394024645,74,0.19262695354998743,0.35915338163959776,35
247,0.9998333332175925,0.9286206937361646,45,0.07118131690217994,10,21,0.7309426595190558,0.38252025995510913,78,0.03490376713174656,0.1280815175688711,24
248,0.9508279987748551,0.9112869561158077,33,0.013787155197350619,6,15,0.46175724036493787,0.15861767029815993,72,0.14808832888710685,0.28796313692129794,30
249,0.993333308564595,0.926622149783887,26,0.08214201479740552,8,17,0.5089501784021944,0.32721229999325,59,0.5115889230801802,0.4236421261439571,28
250,1.0,0.9239770856396772,30,0.12470385319772097,9,19,0.3089054315373625,0.3069167363554177,83,0.44766932664927706,0.2531100659136767,38
251,0.964331389152451,0.925293972605249,24,0.04076551491925469,7,12,0.40775604598621706,0.13479068774187095,47,0.2523070026897648,0.3260576189598892,27
252,0.985499817935539,0.9239687220781713,25,0.14787568449637978,3,27,0.3198280661774335,0.2877380291916391,98,0.559959149998517,0.5277156017311088,36
253,1.0,0.9286488559358179,20,0.21901174064904583,4,18,0.2538326682054396,0.21076564555135507,80,0.12021758922385513,0.04012406025560156,26
254,1.0,0.9293089649618234,28,0.1856593400905894,6,23,0.39277528875428247,0.4106823704295809,68,0.41890310516758167,0.6102926813198702,33
255,0.9974999931712663,0.9293118348494236,39,0.06371880818944643,10,13,0.5638620348099888,0.46579314989422593,61,0.3740735840449648,0.45694467736903976,44
256,0.9669977789739483,0.927965880883366,21,0.056974796391805915,5,21,0.36114960645619304,0.25010162919716916,76,0.2196372285970917,0.37665409846417375,29
257,1.0,0.9259768682184936,35,0.17803977016794098,8,15,0.5487590746631803,0.34635550661051256,57,0.33130720148448545,0.49468176654130175,13
258,1.0,0.9346462412262154,22,0.2317596717618846,7,20,0.24232475159210415,0.33978157383380714,54,0.4719396954045206,0.32851480089181995,37
259,1.0,0.9233113908708873,23,0.20749439902399366,7,20,0.18273422423440655,0.36651966039737294,51,0.5440661928760968,0.31242757631685614,37
260,1.0,0.9279693713483592,22,0.2403729522854443,7,19,0.21070600783467527,0.39336545624314556,42,0.49679083019453874,0.4000434974852424,34
261,0.9909999305542072,0.9246322441334558,29,0.11293468970699631,7,22,0.23224392485778805,0.33620428422093485,49,0.5834123655560002,0.22848150679072235,35
262,0.999666666435185,0.9346297216556012,18,0.16303236048947797,8,21,0.27857990637804037,0.3214457521036832,55,0.6579371049828813,0.26592559529277804,39
263,0.9964999978009205,0.9306301652195342,15,0.1673401502510147,8,23,0.22092657553863462,0.2572901280786885,54,0.8966474384111771,0.2688447738316179,42
264,0.9979999988425916,0.9266347038604985,12,0.2638898769720814,8,22,0.2627839148586172,0.320147833267463,40,0.7597044661367454,0.20023045445831567,40
265,1.0,0.9293247836380176,17,0.3587996713069111,9,24,0.28147832600660494,0.2282196270303126,46,0.6223553964562504,0.18258815021796132,39
266,0.981499875346121,0.9232896177005545,14,0.19919636331216006,8,21,0.1957737515734862,0.27718845207595555,30,0.7188717885139982,0.21019512346298527,41
267,1.0,0.9159355923084433,13,0.23113292424465012,9,22,0.3002673308179039,0.3696559915878937,58,0.6815424608554213,0.2532738860005424,38
268,0.9874999234944664,0.9292950192283289,18,0.15010004865394683,8,20,0.2494300921573611,0.19216783668679918,37,0.8701552239391246,0.14968649814313684,36
269,1.0,0.9252923023757669,16,0.4047794349485308,8,23,0.16447872061465207,0.4184672443279199,52,0.8254007583269346,0.28253552662776404,39
270,0.970666170358621,0.9292919269973883,7,0.13217480052772534,9,21,0.3383397211412871,0.30097039564872874,60,0.6132112273764474,0.3404702601647378,43
271,0.9986666650462931,0.9253029698684898,9,0.30854475914501106,8,26,0.2639541397406127,0.3916522289793595,49,0.6701089897071593,0.2974846924375298,42
272,1.0,0.9306334715935997,19,0.16890118903840035,8,25,0.32311299165598084,0.31449232228894375,52,0.5766956758351922,0.1038175222445635,45
273,0.9989999979166612,0.9279746104472929,21,0.271241211456679,8,20,0.13645455416790456,0.434552268445964,33,0.6506767116696591,0.21663026900334975,40
274,1.0,0.9192885891969291,20,0.46108703455961875,9,19,0.2345419525284795,0.28933638539455975,44,0.7489668148119153,0.16897029505463995,38
275,0.9988333327546292,0.9266461862691602,15,0.21757526370300387,7,24,0.18011607248041345,0.24171777320788054,47,0.74083402822806,0.3216325037685835,37
276,0.9791665656235062,0.92796809699018,11,0.11929861511877739,9,22,0.20711716464417979,0.37648310808638225,54,0.6949329971605065,0.23739102487717945,43
277,1.0,0.9326319259154735,16,0.19468591915859487,7,23,0.2762032715139844,0.4075744714454434,62,0.6561235281813703,0.11548344425402429,39
278,1.0,0.9212799727735043,19,0.33137376980863814,8,21,0.3073159212367167,0.3464207531950371,55,0.8433157007698512,0.07158193479780195,35
279,0.9891666524305187,0.928647673442405,18,0.14069293234681168,8,19,0.3431753471926085,0.3236591147426006,38,0.7747342729722838,0.35218714998180467,46
280,1.0,0.9293083119109348,23,0.24468221094196888,7,20,0.24493978350494405,0.27164639281952097,66,0.597266575446648,0.2738343252732911,41
281,0.9998333332175925,0.9293003615193234,25,0.1557622219236053,9,25,0.42262454094723906,0.44391642105968654,56,0.793935669567721,0.43172838487982357,36
282,1.0,0.9266374457439263,13,0.36668096206481965,8,21,0.19099255693630957,0.42660521318026506,70,0.16470494872747585,0.40910540245013277,40
283,0.9444985766592902,0.915970501514581,6,0.08983129899173199,6,23,0.3719218315398736,0.35721255548878583,45,0.27155339965018593,0.14090512437888178,37
284,0.9811665649297788,0.9346526892804914,21,0.09991924635557839,10,18,0.10808965083313343,0.4785428922351309,50,0.5341569304813235,0.5556981593534858,33
285,0.9731663339004166,0.9306486749324872,17,0.1093975389117304,10,17,0.10837066813230198,0.6270969119487904,42,0.5162583544824252,0.3832393392910239,34
286,0.9504997607607637,0.9179462334513037,10,0.09573110448771419,10,18,0.11942556724854364,0.5623067384924024,39,0.7158304284842495,0.5561045217521364,32
287,0.9751659317890976,0.9226451754719619,22,0.13250161325920468,5,18,0.14587697454506277,0.49927334597588124,44,0.6347976931666203,0.24729213688234106,33
288,0.9901666538194103,0.9299754769680563,20,0.18517246589489664,10,24,0.12810397435182516,0.4856289540158891,36,0.5278533487634977,0.44861670900736905,32
289,0.9594993764828358,0.9246276105966136,18,0.08248233578222516,6,19,0.1557813672892182,0.6510145766637112,34,0.4815993363700371,0.46777197049608676,49
290,0.9556636828406792,0.9206365685804847,21,0.10712962206917727,5,17,0.17175115203608032,0.5192349269734852,30,0.5706253443505174,0.31615737791527154,35
291,1.0,0.920633614420392,14,0.5625072936614456,10,22,0.10470703358580905,0.47524476079206107,48,0.5901434944581204,0.5052623116493702,30
292,0.9798331167737864,0.9279600247543967,21,0.0733871157080923,10,19,0.3571073537102283,0.6115539012118686,50,0.5477160108731532,0.2996782897454815,36
293,0.9408322144227779,0.9059670072326312,12,0.10068553093872452,4,21,0.38410214152869687,0.45933004778450204,25,0.5607615615517055,0.41092643869180334,44
294,0.9901666302080496,0.9252951820818254,16,0.1269972147788716,6,18,0.22527694000044238,0.5527917876723983,51,0.6674643577899427,0.18296803777108944,39
295,0.9911666288191924,0.9252815007036265,8,0.2829322661983603,6,20,0.4033980382684802,0.3853311149976638,41,0.6154098249365009,0.003582765206710248,31
296,0.9791663422390492,0.9246271759479125,23,0.14724393096289018,5,22,0.43623795612747696,0.535854089732023,39,0.6485640264710456,0.369949154943816,34
297,0.9983333296296095,0.9226483167091166,19,0.2077731040679811,4,16,0.2675076876525548,0.40549898421621666,59,0.439372038156322,0.34124916900450286,38
298,0.9984999994212957,0.9206396804463729,17,0.17363596422968758,10,24,0.3258950140231723,0.444810363267855,46,0.499692717062157,0.4751900321568714,33
299,1.0,0.9266336875018653,25,0.22983831569633478,5,26,0.2931997554068256,0.3383346676669799,54,0.4094634501056682,0.2659900101423914,35
300,1.0,0.9279663670529837,24,0.25801150247856897,6,17,0.1485785233265726,0.2195693937486279,57,0.8079183929563722,0.43223082855551087,32
301,1.0,0.924635615903368,15,0.4027570772163145,9,18,0.20893694770518828,0.30781321404495693,48,0.540228267037863,0.21795908155452348,41
302,0.9783331379565887,0.9326379531387001,22,0.11887148314493644,7,21,0.18512947315381195,0.5079145923596466,42,0.7013341917890732,0.5907073861563616,28
303,0.9543308034807568,0.9213065908607033,20,0.09123517145260877,5,27,0.34664823795032795,0.3654292697068351,32,0.4676140807716349,0.08645445517360706,36
304,1.0,0.9246420120770062,13,0.49642738087557153,9,19,0.27980980136240796,0.5851250263729795,50,0.38908937625835394,0.2886611292186139,42
305,1.0,0.9279430661877572,19,0.3230581171711081,10,22,0.12188232127500626,0.26486407149429225,53,0.6002717087642008,0.5322544389827207,45
